1462795665379227	1521	1187345,
1462795665379387	1522	1188793,
1462795665379542	1523	1190241,
1462795665379679	1524	1191689,
1462795665379786	1525	1193137,
1462795665379886	1526	1194585,
1462795665432033	1534	1195293,
1462795665432176	1535	1196741,
1462795665432307	1536	1198189,
1462795665432442	1537	1199637,
1462795665432568	1538	1201085,
1462795665432703	1539	1202533,
1462795665432809	1540	1203981,
1462795665432911	1541	1205429,
1462795665433011	1542	1206877,
1462795665480090	1548	1207585,
1462795665480236	1549	1209033,
1462795665480377	1550	1210481,
1462795665480508	1551	1211929,
1462795665480640	1552	1213377,
1462795665480781	1553	1214825,
1462795665480888	1554	1216273,
1462795665480992	1555	1217721,
1462795665481092	1556	1219169,
1462795665532476	1562	1219877,
1462795665532622	1563	1221325,
1462795665532755	1564	1222773,
1462795665532911	1565	1224221,
1462795665533042	1566	1225669,
1462795665533180	1567	1227117,
1462795665533311	1568	1228565,
1462795665533416	1569	1230013,
1462795665533519	1570	1231461,
1462795665580016	1576	1232363,
1462795665580168	1577	1233811,
1462795665580285	1578	1235259,
1462795665580411	1579	1236707,
1462795665580520	1580	1238155,
1462795665580661	1581	1239603,
1462795665580766	1582	1241051,
1462795665580870	1583	1242499,
1462795665580970	1584	1243947,
1462795665629381	1590	1244849,
1462795665629531	1591	1246297,
1462795665629686	1592	1247745,
1462795665629840	1593	1249193,
1462795665629992	1594	1250641,
1462795665630124	1595	1252089,
1462795665630283	1596	1253537,
1462795665630389	1597	1254985,
1462795665630493	1598	1256433,
1462795665677845	1603	1257335,
1462795665677995	1604	1258783,
1462795665678155	1605	1260231,
1462795665678291	1606	1261679,
1462795665678421	1607	1263127,
1462795665678531	1608	1264575,
1462795665678659	1609	1266023,
1462795665678764	1610	1267471,
1462795665678867	1611	1268919,
1462795665725175	1614	1269821,
1462795665725317	1615	1271269,
1462795665725432	1616	1272717,
1462795665725556	1617	1274165,
1462795665725693	1618	1275613,
1462795665725818	1619	1277061,
1462795665725950	1620	1278509,
1462795665726101	1621	1279957,
1462795665726206	1622	1281405,
1462795665771218	1628	1282307,
1462795665771374	1629	1283755,
1462795665771513	1630	1285203,
1462795665771649	1631	1286651,
1462795665771777	1632	1288099,
1462795665771883	1633	1289547,
1462795665771986	1634	1290995,
1462795665772093	1635	1292443,
1462795665772194	1636	1293891,
1462795665822097	1642	1294793,
1462795665822244	1643	1296241,
1462795665822408	1644	1297689,
1462795665822517	1645	1299137,
1462795665822645	1646	1300585,
1462795665822789	1647	1302033,
1462795665822919	1648	1303481,
1462795665823048	1649	1304929,
1462795665823155	1650	1306377,
1462795665877494	1656	1307279,
1462795665877631	1657	1308727,
1462795665877760	1658	1310175,
1462795665877895	1659	1311623,
1462795665878050	1660	1313071,
1462795665878203	1661	1314519,
1462795665878335	1662	1315967,
1462795665878441	1663	1317415,
1462795665878543	1664	1318863,
1462795665927850	1672	1319765,
1462795665928006	1673	1321213,
1462795665928145	1674	1322661,
1462795665928280	1675	1324109,
1462795665928389	1676	1325557,
1462795665928523	1677	1327005,
1462795665928645	1678	1328453,
1462795665928776	1679	1329901,
1462795665928881	1680	1331349,
1462795665975183	1686	1332251,
1462795665975297	1687	1333699,
1462795665975460	1688	1335147,
1462795665975579	1689	1336595,
1462795665975700	1690	1338043,
1462795665975848	1691	1339491,
1462795665975969	1692	1340939,
1462795665976071	1693	1342387,
1462795665976169	1694	1343835,
1462795666023942	1700	1344737,
1462795666024094	1701	1346185,
1462795666024206	1702	1347633,
1462795666024332	1703	1349081,
1462795666024484	1704	1350529,
1462795666024593	1705	1351977,
1462795666024729	1706	1353425,
1462795666024838	1707	1354873,
1462795666024986	1708	1356321,
1462795666054837	1713	1349081,
1462795666071350	1716	1356894,
1462795666071499	1717	1358342,
1462795666071665	1718	1359790,
1462795666082977	1720	1361238,
1462795666099043	1722	1362686,
1462795666099197	1723	1364134,
1462795666100062	1725	1365582,
1462795666101050	1727	1367030,
1462795666111038	1729	1368478,
1462795666120812	1730	1369100,
1462795666126975	1732	1370548,
1462795666128023	1734	1371996,
1462795666129027	1736	1373444,
1462795666130020	1738	1374892,
1462795666139048	1740	1376340,
1462795666149040	1742	1377788,
1462795666155024	1744	1379236,
